embedding_x,embedding_y
12.7674,15.982144
4.8992486,2.0081766
19.00854,-5.6715336
-2.982731,-9.330398
0.799605,12.517435
-0.054863725,-4.004231
-2.5325909,-8.7612915
-11.3008175,2.1295347
-11.377591,2.086042
-1.1399559,2.1627557
8.006256,9.305464
-1.2547823,1.2088556
-2.6512792,-10.615599
24.018932,-5.695331
-1.229319,1.4402
18.295816,-9.108294
-6.360373,10.872587
16.419247,-2.2873502
12.821538,16.185196
-11.6352005,1.2190142
0.4803001,3.4757376
1.223428,-11.463354
-7.5837617,-8.291121
0.23980227,-12.667541
0.9845317,-3.9973276
23.65834,11.551132
26.548643,-2.3495271
17.038097,8.327
-8.051008,12.65678
1.6928679,18.722397
17.116913,10.699952
19.147364,-1.0672951
18.497406,6.9927664
26.545822,-2.346892
24.114635,-5.43286
3.230608,0.5809724
18.590141,9.346314
16.784678,10.535267
18.484028,6.98322
-3.7517316,-8.404702
-0.22509564,-11.303879
1.7174965,5.0520654
19.686827,9.500923
-0.08855128,-11.847095
-3.0482845,-10.769263
2.6405969,0.584554
-7.4008274,-8.504271
-7.9889984,12.735715
2.7893765,16.338942
18.292486,-9.098856
24.051773,-5.721734
-7.9470253,12.790764
0.41041481,5.4911304
17.899164,1.0753837
-11.352907,0.3267217
17.8973,1.0731038
1.317057,-11.203615
-5.820603,-7.8690085
-9.84659,3.6365101
-2.6100829,-8.647713
18.289898,-9.098635
17.487041,-2.7307513
-0.6641372,2.8170636
-0.22492929,-4.2227473
5.7458587,12.977102
-10.217417,1.9344703
-0.001675224,-12.168266
0.30360565,12.0547285
-7.266441,-8.588037
6.428003,13.46791
26.542969,-2.3455155
2.5849957,-11.415114
23.57935,-0.7001323
-0.13508621,-11.567437
7.5418296,-3.652205
-7.4044027,-8.501449
0.21156192,13.026122
16.333435,-2.0821192
-12.1024,2.1112084
-6.9340873,6.3129373
-2.472827,16.814924
15.662683,-2.7968218
-7.788825,-7.962469
17.301561,9.545356
-7.528609,0.40934324
-12.07681,2.122766
19.718746,7.256964
0.66899014,-13.120124
19.548025,7.1504536
21.88037,-7.6584587
8.0100765,9.30303
0.07084577,-5.1020885
-0.028725062,-5.0125737
17.898024,1.0716926
-0.7776233,-4.3975716
1.1921571,-12.042454
-7.532223,-8.36058
-1.520357,0.33706012
17.896898,1.0800503
-10.218411,1.9314315
-0.8510448,-3.6226811
15.910671,-10.786296
7.701035,-7.2814546
-12.251313,2.0258243
11.043963,0.33001333
24.017174,-5.698569
23.990854,-5.7887735
8.18162,-3.196182
7.1341867,-4.733597
6.7003818,-7.1424327
10.803471,-5.3682604
1.1470381,-12.09697
15.223324,-3.2448583
0.32503134,-12.7932
6.72325,-7.1589456
-4.0263376,-8.408353
0.37505567,-10.993063
-7.4411807,-8.465146
4.0226703,0.89881563
2.4689152,-11.666273
-7.519663,0.34020403
-1.1137373,2.267643
-5.722808,11.045158
-5.0362797,11.232138
-0.5851061,-4.5782146
6.4583516,13.422321
1.4001359,-11.123019
-2.9466255,-9.346026
0.118801795,3.425582
-3.0403996,-9.350359
-7.5065618,0.3255054
-0.76447886,6.4274883
0.5921353,3.530842
-0.4308628,-11.182629
6.79424,13.009837
-0.81820375,2.3069465
0.37176168,-11.179667
0.117095955,4.177389
17.917158,1.0549457
12.538705,15.8932705
0.119943164,-12.381252
11.7722435,16.369123
-7.8674016,1.6926165
-5.765089,-7.916887
11.181571,16.831394
19.144863,-1.0693529
1.9314016,-10.326025
19.761616,7.2622447
-1.1561838,2.2439382
17.901003,1.0597109
19.772627,1.7136467
7.1500306,-4.7237463
2.0951838,-11.75092
1.3259403,-12.079336
-2.6164594,-8.65339
-7.468007,-8.433183
-7.460636,-8.443908
-7.5727234,-8.304021
17.899952,1.0665814
16.84075,10.714216
19.659035,7.2202926
-11.650068,1.2233952
-3.0196369,-10.774068
11.224413,-2.554165
20.095253,7.4831347
19.545073,7.179436
17.084387,10.657202
18.534185,-1.0466338
-7.943668,12.791173
1.717939,10.675388
19.1542,-1.0692703
6.764734,-7.131105
7.7157736,-7.2639847
-7.79853,-7.9470153
6.7214694,-7.158709
12.69144,-11.266631
6.3527427,4.078698
-2.702048,-10.714762
2.5710433,-11.522822
1.0150087,-4.025943
-3.3824406,8.495028
12.839341,16.146507
11.14529,16.84799
17.924437,0.9213055
0.31336212,12.059687
6.7253637,-7.1569724
6.6976,12.980821
9.087092,12.874414
-7.3981605,-8.505854
0.36217073,12.1044855
-2.8160415,-9.620799
-0.2671961,-3.917762
16.902601,10.078268
16.815828,10.668969
18.580297,9.435541
-3.0184257,-9.359886
-5.0738525,11.104082
23.491573,-0.56823057
12.189527,17.075056
18.900188,7.494821
15.912089,-10.78691
14.602782,-1.7403809
2.683525,0.4354704
15.911479,-10.787034
-12.263524,1.9989853
18.360172,-0.72533906
-10.510866,2.2321515
1.7304808,-11.804247
21.872816,-7.646136
-7.4206243,-8.484191
-7.4649296,-8.436105
14.613055,-1.7443416
-3.891352,-8.953265
-0.14059402,3.5474446
0.4329488,-12.18589
24.42908,10.985787
-5.965969,11.543005
5.424256,1.8230135
6.5563216,13.362139
-2.6770294,-10.738409
8.053731,9.265012
6.691737,13.026493
-1.2515622,1.4288423
4.023744,0.90557724
7.395773,-2.6761818
6.466297,3.9075022
-2.6377676,-8.615715
1.7118458,-4.780105
18.45635,7.0107107
1.2082045,-12.071102
15.9235325,-10.796898
0.4200588,-12.764322
-5.820103,-7.8705945
12.304813,16.914885
-1.3769425,2.4140923
0.5588105,-12.667979
6.7046466,-7.1672163
-7.3088007,-8.584509
0.5698534,3.5199714
-5.7909317,-7.8946424
-0.8184354,6.4922295
2.1797824,-11.883128
12.667775,-11.230151
16.655157,10.095805
4.070429,0.96664095
1.7064325,10.687081
0.4407496,5.3670177
19.179953,-1.0617774
16.90212,10.245399
15.105024,-3.3886342
8.181026,-3.2025654
18.69363,-9.54945
8.871689,-5.363779
18.949886,7.4970803
18.280457,-0.7411846
1.8217621,-10.232181
10.484745,-5.52681
0.7911008,12.549477
24.120737,-5.426933
12.871155,16.122417
18.852041,7.309111
11.322981,16.938454
3.2174954,0.28535205
-6.659478,6.5940695
-0.2346545,5.903942
0.42607063,5.4525824
-1.1836367,1.1647967
0.9926259,11.630853
-0.022844413,3.7903295
6.4302797,3.963534
24.46337,10.955366
12.581933,15.892206
26.762417,-2.4159029
18.296217,-9.1141
8.298845,2.57738
18.924538,-5.5818224
15.099264,-3.396874
0.49072462,3.5891607
6.410218,3.9740717
0.8176752,12.854982
2.1479352,6.1236424
0.42510915,-12.785576
-1.5070646,0.35253122
11.1627445,16.812357
-2.6355264,-10.702589
5.588282,2.2320979
18.150448,-0.9335255
0.47605518,3.4842694
1.5370793,-10.927668
-6.165597,10.96904
16.83006,10.632938
-9.859873,3.6226401
17.932205,0.8721824
4.8624372,2.0156877
-0.07599978,-4.9775434
-0.62487954,5.484034
4.0254316,0.91036606
-0.68923235,6.3427434
0.15593965,3.3468616
10.056908,17.52849
8.157626,2.411245
5.515557,2.1872032
1.0115035,12.928376
19.185492,-1.0603077
17.929071,0.89495105
-12.196809,2.0700343
18.152658,-0.93452185
-1.1644914,-10.991454
16.830425,10.688842
18.285683,-0.740237
17.93066,0.87716776
26.74037,-2.4095185
20.323235,7.491088
-5.013516,11.253285
-3.687101,-8.747991
12.897917,16.0727
12.400508,16.770021
19.674393,7.174953
15.932145,-10.80538
19.7567,7.3493037
11.059365,16.843517
0.16925591,13.090805
3.3332367,0.480573
-2.6788473,-10.515052
0.30864307,-12.822397
12.639599,-11.222064
9.067055,12.904149
14.527763,-1.7194749
-0.20298783,-4.864495
20.300064,7.4821367
-11.6466255,1.2152268
-8.130743,1.370561
7.3805766,3.802373
17.969234,0.64555645
1.709616,-4.800701
11.138899,16.829342
0.34588227,-12.807792
12.86712,16.054031
-7.6102524,0.4103975
2.5934129,0.590146
8.194677,-3.1845014
-12.248401,2.034712
2.1203034,6.1111774
-2.4106753,16.876427
-7.8711042,1.6691327
9.950598,16.89243
-5.802541,-7.885388
6.7777567,13.010673
12.585632,16.473125
-0.5098655,-4.636353
-10.2596,1.9288723
17.549667,7.638897
24.467651,10.95238
0.6323721,-13.084974
-0.72056246,-4.459141
24.104486,-5.4147587
0.45162624,-12.940267
23.155163,0.7243077
-1.3237374,2.3208935
0.29946992,3.898932
18.309286,7.110821
15.924361,-10.797574
-12.157376,2.0856266
0.26715234,-12.638787
1.0317512,11.572897
17.87625,7.4248986
0.8769095,4.5197034
-6.2970777,10.810556
-0.19633229,-11.179155
1.9658637,-10.334476
0.37950328,4.051693
0.9534851,-12.142063
-10.510165,2.221051
6.77184,2.114528
2.1146762,6.138408
-5.7590833,-7.9233074
9.894742,16.821058
17.970432,0.6273052
-11.142228,0.35995775
8.868047,-5.368117
-12.259672,2.0080318
-0.91360235,2.329938
19.207485,-1.0410011
7.329434,-2.576317
7.159405,-4.7116733
1.5392569,-10.887014
-2.923619,-9.596113
2.597184,0.58315974
-0.20648931,5.911004
8.175851,2.4189332
8.444827,3.1102965
6.351774,4.0894046
19.803585,1.6826196
1.2804042,-11.277238
-12.04899,2.1314943
-0.75945616,-4.426358
-0.59221303,5.500999
5.5633936,2.1999326
0.3617165,2.7365956
0.03977657,-11.145232
0.4400453,-12.200637
16.04648,-2.4679573
-0.98913187,3.3320823
1.7175912,10.675955
-6.7143474,6.538147
17.10487,10.693862
-7.6063414,0.40958798
-5.5034966,10.943929
23.796928,-5.72528
0.12477439,-4.064612
1.0612466,12.919221
0.99747723,-12.084598
5.736428,12.976174
4.0485454,0.93160164
23.725931,-5.713285
-1.001509,-11.048325
0.54695463,3.4498978
-9.821766,3.6657293
-3.0694232,-9.3487
18.890366,-5.546688
-6.6469417,6.606476
23.688173,-5.6593575
20.36714,7.4187264
19.799128,1.6857793
-10.829033,2.2368507
-6.4177885,10.705532
-1.1421659,2.5539978
23.474733,-0.5473267
0.47833303,3.4389153
12.710531,-3.5522928
6.4540343,13.170307
-8.113183,1.3705542
6.3868113,4.0063744
5.3889084,1.7917422
-7.610277,-8.256066
17.545454,7.6518135
2.110572,6.1162853
1.5554324,-10.936289
18.876907,7.3364215
12.825437,16.161428
17.973534,0.6138004
10.11039,17.422241
3.2049732,0.28513306
24.486645,10.936756
-6.4220614,10.7011175
8.010617,9.303265
23.689623,-5.6478324
-5.5699267,11.127169
19.189686,-1.0597664
18.476837,9.561525
2.1086843,-11.9112
-7.5247197,0.3408079
7.7121315,-7.251376
7.1117315,3.9103374
6.8421307,-7.0484266
1.7126837,10.683593
-6.744904,6.506006
18.49191,6.9633923
-5.2813387,11.100561
-10.043787,3.4454527
15.666398,-2.7786741
12.244801,16.875412
2.2526166,5.3593006
1.6621317,18.753548
16.846891,10.540477
17.970226,0.61065435
-12.0584345,2.1426756
20.277573,7.3940516
19.622221,7.2013354
17.069323,10.675726
17.024502,10.642514
11.07135,0.3098984
2.6479442,0.59186834
-2.9120517,-9.60045
16.561914,-2.2649224
1.3140177,-11.221759
16.947435,7.763411
11.362637,16.944292
0.9749404,-12.133956
0.21373956,3.9301846
-9.846523,3.6383572
18.292732,-9.067718
-0.776058,-4.4012246
0.4330643,5.485593
10.792363,-5.3637466
0.5697315,-13.01802
17.385098,8.915208
15.941946,-10.814491
0.17256978,13.094817
12.797533,16.256979
18.942629,-8.213083
4.0953507,0.9762518
0.49887955,3.5561144
14.907737,-1.8043332
7.116209,3.9007528
6.8055987,-7.0818515
-5.771147,-7.911305
-3.039525,-10.748485
-7.6531115,0.46306276
15.1198435,-3.407206
-0.22880656,5.912685
16.876534,9.947757
11.042727,16.821634
14.658251,-1.7603858
23.67829,-5.7245173
-2.4316964,-9.496437
0.5084677,-12.58714
-1.2075907,1.4709371
9.945402,16.866333
19.639957,7.172265
6.3377647,4.04275
6.5931215,3.8775177
17.971676,0.6102947
0.4209465,5.353732
12.776354,-11.022121
17.570772,10.665729
-0.05618563,4.042071
-2.661648,-10.581473
0.7139406,-13.117223
26.793451,-2.423317
12.62615,-11.161889
4.8664265,2.0135021
21.429296,12.616401
23.720287,-5.71023
17.045376,8.351376
0.398486,-12.138598
12.650467,-11.2111435
1.1173121,12.962291
-1.0817949,-11.001269
0.29287246,-4.712714
10.045188,17.212477
-0.6822714,2.8792853
0.4287687,5.453253
0.67186207,4.35217
11.220175,-2.5498013
0.12509628,3.30798
12.470514,16.721403
-0.24115784,5.901952
1.3637635,-11.140455
3.2359784,0.26899853
17.993603,0.41652882
17.991764,0.40057042
2.7271798,16.401361
17.484818,10.653827
12.631813,-11.210278
-0.23415427,5.915453
2.8707757,0.3790069
0.41850507,5.3718944
6.8796916,-7.020135
7.306093,-2.6073687
17.99667,0.40254244
-11.196166,2.3258305
17.98731,0.38660538
7.164729,-4.707912
1.712211,-4.7942395
-3.3548455,8.519888
3.2225027,0.32180816
19.742445,7.370809
19.691792,7.2435665
19.188053,-1.0654409
19.184294,-1.0717599
-12.040149,2.124659
14.650489,-1.7543256
-0.62614757,5.5015497
8.248835,2.4970753
8.444153,3.0968757
5.6246414,1.9230173
0.17265745,13.092954
14.663849,-1.7613991
24.493347,10.930939
-7.9795184,1.5792583
7.7128572,-7.2556915
12.691052,-3.5219147
-0.24845603,5.8918686
23.680025,-5.730103
18.5941,9.4258
-0.12909853,-3.9435337
23.135422,-5.2279997
11.281894,16.924215
11.080434,0.29940507
0.41498077,5.318259
12.373845,16.784954
18.515556,9.512256
-10.058993,3.3730497
23.667103,-5.72796
-7.559892,0.3667511
-1.1470684,1.0804195
7.083132,3.9243157
17.048197,8.42572
-0.55782574,-4.608439
-5.61373,10.903518
2.2662756,5.351385
2.5978878,-11.37032
23.157505,0.7251218
19.770258,7.362385
0.4313783,5.3697987
6.6017118,3.8770597
-0.6725587,2.923615
-7.8914423,1.6597437
2.7270188,16.401676
23.450384,-0.50959367
17.975502,0.33239
12.793814,-10.989407
18.929571,7.38465
26.811028,-2.4273007
0.31833184,3.2653227
-11.735252,2.051229
16.670372,10.16246
17.972445,0.32188362
4.6129313,1.5361296
-1.0696589,2.5633805
-7.991785,-7.6867924
-10.039693,3.4550822
1.5769871,5.015534
1.0082414,12.931349
6.881066,-7.0199037
0.50497514,3.495617
18.610788,9.379055
12.84996,16.043535
2.1266456,6.116593
-0.7757136,6.4404488
10.541076,-7.5735545
6.9528127,-6.9761305
2.2698193,5.3145156
4.227047,1.1018803
18.29504,-9.110421
-0.6811525,2.597971
18.12042,-0.9252825
3.1768458,0.3181932
17.969063,0.30440462
17.970348,0.30539507
-5.014504,11.251435
-5.132817,11.17306
0.74644464,-3.9172678
2.5933452,0.6209514
0.4410456,5.4631357
17.972683,0.30359688
1.0804825,11.526907
0.24060847,-12.690144
-0.73367095,-4.4494143
23.644117,-5.7368755
5.7290397,12.974118
1.0489068,12.892139
-8.032403,1.5140022
0.7441448,12.801321
-6.139193,11.004844
6.519679,13.402217
15.928766,-10.799269
17.531427,-1.8770901
18.182064,9.902485
23.447292,-0.5038456
18.863565,-5.5171375
17.96821,0.2966941
23.439175,-0.4913947
-0.23571482,5.8918085
-11.350333,0.3568679
3.200996,0.2771174
12.682794,-3.5026326
18.122818,-0.93015176
4.601471,1.4941634
-0.67539686,-4.496972
11.228919,-2.5565863
-6.7506175,6.5010777
-1.15358,2.2664592
18.016998,10.086182
17.861156,7.42938
18.141418,9.980566
0.35069034,12.06684
-12.190714,2.0556576
7.248883,-2.617715
-8.119357,1.3804394
17.925383,0.09541346
1.2371751,-11.993842
-7.576667,0.38387927
0.7037697,-13.119432
2.0056288,6.0850854
8.244524,2.4887187
7.3283362,-2.60234
1.8902533,-10.299412
6.902273,-6.9956346
8.449275,3.1115143
7.201432,-2.6080956
7.327444,-2.5988538
7.719566,-7.263105
-3.7043846,-8.467775
0.41328815,5.41166
19.594368,7.161862
-5.799224,-7.888018
12.79921,15.985213
0.37609866,12.235436
9.930222,16.869383
18.873491,7.333745
0.19502959,13.063039
0.94515383,11.68643
19.174871,-1.0706717
-10.051517,3.4516492
0.2722359,-12.657306
2.2661116,5.3467355
24.487831,10.9356165
17.927685,0.077444494
26.83234,-2.4316087
24.492958,10.931203
17.925467,0.07902161
0.8093371,12.848965
23.206734,-5.29101
0.3902962,-12.91256
2.6090755,0.494704
-5.582758,11.041568
18.453056,9.565641
-0.769361,-3.6887178
-5.018482,11.287407
1.406642,-12.02646
11.059767,0.32578963
12.803162,16.220703
26.852531,-2.435758
12.198527,17.060036
17.923159,0.07762994
23.4429,-0.49527296
1.7023954,-4.8003182
1.2131726,-11.249469
17.92411,0.07403409
17.50047,9.414871
19.775343,7.3552675
0.04877832,3.496095
-0.12912995,-3.945083
18.29294,7.110822
0.75857466,12.808509
-6.9193945,6.327732
9.080848,12.884789
4.0439415,0.9306401
1.4750738,-10.913768
7.163936,-4.7073503
24.485857,10.937095
10.790123,-5.3627768
6.5452456,13.399978
4.5852566,1.4174765
-5.076933,11.183676
17.85067,7.4413514
3.2618783,0.32750726
0.8944969,11.769782
1.1857404,-12.075845
4.1183553,0.99501485
3.2356331,0.29951438
23.637932,-5.7323155
-6.079097,11.131212
10.800726,-5.3557525
26.837158,-2.4246967
17.545893,7.641298
0.7262604,-13.1303425
-0.27659416,5.877187
1.6945543,-4.779616
16.640842,10.064833
1.0227042,11.587372
-5.379418,10.990559
-11.913407,2.1678755
6.7900257,13.011254
21.451277,12.610168
19.206892,-1.0366869
19.80312,1.6805617
18.696873,-9.554039
20.03056,0.93639827
5.3213253,16.1942
0.6821804,12.772979
2.7583961,16.369997
0.23920855,3.1200602
0.55168426,3.2342644
1.7149453,-4.798441
1.6978034,-4.7671027
-1.345936,2.337746
1.1726367,-12.055985
12.789114,16.247997
-1.1104436,2.662609
6.930554,-6.977884
18.219532,-0.75169075
1.703376,18.711786
19.964252,7.2679224
1.0046294,11.60528
7.1816025,-2.605526
10.811797,-5.369305
6.935773,-6.9768543
8.157798,-3.2245176
7.302632,-2.6190615
8.141834,-3.217025
17.621347,-1.5938331
17.055485,8.460067
0.41904426,5.433023
-5.1405916,11.074934
-8.055753,-7.595463
-11.458839,0.4851242
5.7432156,12.977283
0.8912356,11.764417
5.559775,2.1257627
17.619997,-1.5891362
2.4688375,-11.678026
19.744272,7.3666916
1.7225481,-4.7740192
11.059841,0.32643816
17.624493,-1.5776743
0.20633511,-12.5255375
0.05180039,3.9392557
-3.6612954,-8.781935
18.479328,9.564032
0.9064392,11.725863
0.6549668,-13.058958
17.06353,8.482577
16.329191,-2.0598326
18.509312,6.9851775
-10.248437,1.9990292
1.0066829,11.604911
-12.060653,2.13634
-5.0423183,11.181026
21.4539,12.610216
12.8026495,-10.978783
23.70706,-5.700807
12.812515,-10.966745
18.326609,7.114224
19.81063,1.6723504
21.445059,12.619123
17.050291,8.4244795
0.81843543,12.851419
17.621061,-1.6094728
2.2565072,5.3189826
-10.299776,2.045659
3.2358801,0.3092371
15.670993,-2.7728214
2.6958745,-11.334691
18.897278,-5.552485
-5.068316,11.081262
1.95857,-10.3510895
-11.126951,0.42920563
-1.4042569,0.9793839
-6.617887,6.635881
18.436527,9.605954
0.71553206,-13.119686
7.730186,-7.2415667
17.025915,10.650524
21.444075,12.616061
-5.7382483,10.9053
17.009092,10.654304
5.260957,1.6961026
10.469583,-5.521358
7.397813,-2.7024472
1.748987,10.643442
14.770709,-1.7697834
-12.269148,1.992059
16.469898,-2.257183
18.322798,-9.080986
19.732712,9.535197
16.15299,-2.2570734
16.987747,10.661614
12.517798,15.887639
1.234787,-11.425346
-1.197563,2.367197
5.3245263,16.190649
-12.131094,2.0457504
-7.6286426,0.43391293
-0.56370455,-4.588629
6.7651944,13.032533
18.70575,7.4883747
6.966129,-6.950608
0.42623532,5.4282455
1.2284448,-11.452557
19.648788,7.2058277
12.831741,16.028784
1.9514172,-11.949777
18.086838,7.25645
1.4800564,-10.990423
17.369999,8.907572
-12.236356,2.009617
-6.6581154,6.5950074
0.2598966,-12.699873
-0.96114266,-11.053583
23.638329,-5.760045
18.231228,-0.7132401
12.672183,-3.4652066
-7.895894,12.846947
19.732609,9.572311
-2.8450246,-9.901599
-12.081821,2.1152267
-6.3681498,10.760512
12.873941,16.062265
11.902633,5.9304175
1.7094334,-4.7654696
2.1321604,6.1097283
2.253574,5.333022
-5.0971403,11.15384
-6.3475003,10.893139
3.266554,0.29261962
18.053703,10.058161
-0.24227445,-11.188951
17.606653,-1.6405237
-11.155251,0.5461123
18.181082,-0.76083696
1.2366452,-11.031032
18.207355,-0.74830717
0.34473005,-12.727636
-1.1083913,2.1948144
17.60734,-1.644562
-6.3562202,10.877342
-6.9019423,6.3455143
11.099174,0.29289755
12.797135,16.006441
17.779926,-0.87504023
0.75535643,12.817565
-7.844645,1.6980367
12.612785,-11.184755
12.808062,-10.960343
11.062812,0.3276959
7.2837243,-2.6347752
6.9262753,-6.9748535
10.067855,17.456974
2.2543898,5.322275
0.6491662,4.329301
11.91542,5.918153
2.20835,-11.880857
23.52981,-5.5521092
4.3757124,1.258192
4.8484015,1.9899879
0.8468769,12.870347
5.4926214,1.9213235
12.198944,17.054869
0.4181542,-12.141619
16.968231,10.605441
6.569636,13.346329
10.040009,17.549929
17.50251,-2.110582
11.233488,-2.557672
-1.2293983,1.4737878
17.532011,7.6511335
24.513025,10.915079
17.503338,-2.1181583
19.576094,7.18115
5.466221,1.8523773
1.9193512,-10.313149
1.9533826,6.0793157
19.587112,7.1714697
2.769085,0.39068705
20.243622,7.3820105
10.549685,-7.570232
0.7212355,12.767897
17.4148,9.436087
6.4418597,13.390566
18.64049,7.1630626
8.056879,9.262507
23.354929,-0.35928512
-6.4025397,10.715584
8.05831,9.261302
-0.23082529,-11.201125
0.35676274,-10.993257
-11.548936,1.2683634
1.698033,-4.785024
26.946535,-2.4578238
16.680151,10.123102
2.4865842,-11.6529875
23.69208,-5.6960764
-11.631998,1.216041
8.073977,9.245321
17.513947,-2.1171896
-12.1807575,2.0481048
14.821676,-1.8070347
10.538577,-7.5764227
0.32421434,-12.720777
19.76258,1.7067719
6.482776,13.415527
9.927594,16.849442
12.193713,17.052837
19.73836,7.3329287
18.180393,-0.7589122
-7.9531007,1.6086656
16.728176,10.417069
-10.184544,1.9130733
0.45994303,5.4594336
17.043407,8.271913
2.6240854,0.4922643
12.671695,-3.450302
1.978094,6.0632205
18.90023,7.5026813
-3.8125944,-9.190763
-1.3376807,2.3470654
2.779936,16.348225
0.4180508,3.2260978
-1.0457697,-3.7345886
-3.356495,8.518392
23.583525,-5.665462
17.52239,-2.1223712
8.065229,9.25513
17.571503,10.657994
12.857453,16.059137
11.887461,5.942361
0.42116615,5.434067
7.1648273,-4.701114
7.2838573,-2.623743
6.3817163,4.090083
8.1900425,-3.2397037
23.613008,-5.707532
0.5378746,3.2713027
-5.2592716,11.102457
0.12479005,3.4365737
6.2956896,13.082662
14.830006,-1.7951387
-8.048665,12.657574
21.458664,12.617278
23.369713,-0.37574437
23.669771,-5.745083
-8.046499,1.5000367
23.263823,-5.306314
-8.165451,1.2913184
17.5161,-2.122479
0.49282095,3.3166656
-0.13247736,-3.9400113
1.6916858,-4.7817965
10.545069,-7.572089
1.5350679,-4.7250066
9.941791,16.872192
8.065938,9.2551
0.15646198,-12.342885
-7.9016542,12.842459
0.45718774,3.308157
18.868677,7.3241777
18.188131,-0.7454542
-0.059169978,3.7486668
21.46752,12.606168
9.081775,12.880026
0.340034,-12.83359
4.8765173,1.9983002
-5.770336,-7.912215
-4.0389223,-8.40235
23.2974,-5.345386
-2.7308152,-10.5789585
0.54758734,3.3648467
17.522154,-2.1713824
-4.0171404,-8.396333
17.520144,-2.150817
17.972382,-0.88888043
1.9364733,6.05664
1.7040788,-4.8011627
-7.3437514,-8.553306
5.661192,2.2689471
5.5409784,2.0436752
2.7997115,0.38898557
4.892996,2.0067194
-5.845109,-7.851621
16.869879,9.938237
10.073667,17.397047
-5.6867976,10.892009
-5.0218844,11.238735
1.1929469,-12.034663
11.722081,16.371872
17.971766,-0.882098
-1.1077088,1.7850474
-7.503697,-8.39548
12.616989,-11.103572
-10.329807,2.065029
23.354578,-0.34267628
12.62183,-11.148228
3.3051946,0.5872474
-0.85245544,-3.617395
1.6880797,-4.7916646
1.1918827,-12.04503
-7.547175,0.36807543
16.833132,10.092988
12.6751995,-3.4317298
12.172107,17.062578
23.356253,-0.3368277
-7.984068,12.741823
0.2180024,-12.638114
12.828971,-10.925113
0.43893078,-12.729481
23.12332,-5.2170897
17.956858,-0.89217913
23.17338,-5.267459
0.5772721,3.517108
18.859936,7.535068
11.907021,5.9250164
21.525053,12.576805
17.065678,10.648714
2.7713878,16.356853
2.239675,5.3028398
23.35526,-0.33179423
17.537998,-2.1702538
17.04251,8.309135
-6.007376,11.091459
4.59974,1.4668243
19.814249,1.6601793
0.24146925,-12.701983
11.09788,0.30074304
27.026306,-2.4609106
17.151525,10.671255
0.049052767,3.7460542
0.26290748,-12.662679
10.82717,-5.3750267
4.076003,0.95845836
0.31735778,12.062424
17.552816,-2.1994004
-0.75932413,3.1236098
11.075738,0.31101805
19.72015,9.561474
-10.5551,2.2514584
-5.0726266,11.2088585
2.2369096,5.306048
-11.482697,2.0806806
-7.963318,1.5970322
-1.270686,1.3235875
7.199044,-2.599255
12.20685,17.056425
0.94460267,11.68367
18.873634,-5.5290713
6.3475046,13.051907
0.44283015,-12.160145
1.555163,-10.960744
-3.0367577,-10.776974
23.338137,-0.30404243
17.347872,-2.8170953
-5.797226,-7.888308
-0.7600884,-4.426644
11.931866,5.902836
17.578733,-2.2659016
-7.9430013,1.6207559
2.801716,16.326628
23.670185,-5.7067556
2.808899,16.319918
12.603523,-11.132711
16.954327,10.522213
8.178427,-3.22582
1.5335847,-11.87867
-6.9370246,6.3097844
23.611046,-5.758733
1.7137254,10.679202
8.175584,-3.2341928
6.9865613,-6.937262
7.081896,-6.8715777
7.184581,-2.6079185
7.2942643,-2.6264038
10.791789,-5.3597507
7.727667,-7.224919
6.378353,4.1132092
-1.0680757,-11.010351
27.069542,-2.4866853
6.498423,12.983567
7.2702384,-2.588359
15.692564,-2.759176
-7.8669324,1.676076
18.299818,-9.060342
-5.04336,11.213874
1.6623025,18.753407
16.943825,9.915963
19.8356,1.6596503
-12.268463,1.989174
-5.687196,10.902218
18.867952,-5.5235386
0.35309815,2.9912856
19.68326,7.228125
0.28836343,-11.103834
11.105232,0.29827392
16.954708,10.59681
23.350307,-0.286285
12.84871,16.104166
2.122235,-11.907683
6.5811276,13.061359
17.54833,10.652253
0.15740876,-11.113583
17.59893,-2.3207204
24.563936,10.871734
18.869482,-5.5246167
3.0743823,0.6541163
0.45215383,12.749825
-3.6442504,-8.874712
12.191423,17.079662
-1.1655524,2.1961925
7.0769024,-6.880614
18.862762,-5.5169783
23.345448,-0.2615234
7.2493553,-2.6313627
23.347937,-0.26546198
-1.2668889,1.2706045
18.890553,9.598799
-2.3980918,16.888758
2.1336904,6.0827484
2.267291,5.331634
2.1390264,6.072584
-0.2697824,5.8865466
1.019125,-4.0265703
18.33108,7.1080294
1.1999285,-11.309643
-3.7328074,-8.460186
17.899868,-0.88284403
23.638449,-5.6938024
-0.80250233,6.475062
17.078466,-0.17251565
-1.0655097,0.89355916
12.661609,-3.4152172
-1.3259586,2.257921
21.512444,12.587952
1.7059598,10.686603
7.727166,-7.2097955
10.762559,-5.356889
7.178871,-4.691567
8.451875,3.1132536
15.907156,-2.5811331
-11.626798,1.2040288
17.908993,-0.8853141
4.2684774,1.1432027
-2.4469304,16.840343
8.1407995,2.4002495
17.053988,10.673531
0.76890403,-12.760878
0.4992783,3.5515769
23.601978,-5.7123394
18.844734,-5.4974275
0.3439293,3.0095878
-6.0044947,11.47962
-11.81608,2.0713391
18.078796,-0.776619
27.051687,-2.465904
17.6296,-2.450754
